Time_sec,Voltage1,Voltage2
98.111,0.127077224,0.200391007
98.16,0.127077224,0.195503421
98.213,0.127077224,0.190615836
98.272,0.127077224,0.200391007
98.325,0.127077224,0.190615836
98.374,0.127077224,0.200391007
98.426,0.131964809,0.180840665
98.481,0.127077224,0.210166178
98.529,0.127077224,0.219941349
98.579,0.131964809,0.234604106
98.631,0.127077224,0.293255132
98.685,0.131964809,0.303030303
98.739,0.127077224,0.347018573
98.79,0.131964809,0.361681329
98.844,0.127077224,0.386119257
98.897,0.127077224,0.376344086
98.946,0.131964809,0.342130987
98.995,0.131964809,0.361681329
99.046,0.131964809,0.347018573
99.095,0.127077224,0.327468231
99.146,0.131964809,0.27370479
99.197,0.131964809,0.307917889
99.249,0.131964809,0.283479961
99.299,0.14173998,0.347018573
99.349,0.161290323,0.41544477
99.402,0.263929619,0.752688172
99.455,0.322580645,1.158357771
99.504,0.41544477,1.451612903
99.554,0.522971652,1.803519062
99.601,0.474095797,1.911045943
99.651,0.498533724,1.871945259
99.704,0.513196481,1.9257087
99.753,0.434995112,1.783968719
99.808,0.478983382,1.505376344
99.856,0.351906158,1.495601173
99.905,0.376344086,1.353861193
99.959,0.410557185,1.329423265
100.008,0.400782014,1.358748778
100.061,0.395894428,1.187683284
100.115,0.400782014,0.967741935
100.168,0.361681329,1.402737048
100.216,0.312805474,1.217008798
100.265,0.293255132,1.158357771
100.315,0.41544477,1.153470186
100.364,0.337243402,1.173020528
100.413,0.347018573,1.031280547
100.464,0.31769306,1.28054741
100.52,0.307917889,1.060606061
100.577,0.381231672,1.016617791
100.626,0.31769306,1.153470186
100.678,0.268817204,1.031280547
100.733,0.312805474,1.212121212
100.783,0.444770283,1.207233627
100.832,0.430107527,1.202346041
100.882,0.464320626,1.412512219
100.933,0.425219941,1.221896383
100.99,0.405669599,1.001955034
101.035,0.420332356,1.045943304
101.084,0.3714565,1.055718475
101.139,0.337243402,1.00684262
101.188,0.361681329,1.197458456
101.24,0.425219941,1.094819159
101.289,0.474095797,0.992179863
101.339,0.410557185,0.967741935
101.392,0.425219941,1.070381232
101.444,0.439882698,1.089931574
101.495,0.410557185,1.045943304
101.548,0.405669599,0.967741935
101.6,0.454545455,0.909090909
101.654,0.430107527,0.913978495
101.708,0.381231672,1.026392962
101.761,0.347018573,0.967741935
101.81,0.342130987,1.026392962
101.864,0.356793744,1.158357771
101.914,0.356793744,1.124144673
101.97,0.298142717,1.041055718
102.019,0.322580645,0.899315738
102.076,0.27370479,0.928641251
102.126,0.263929619,1.036168133
102.179,0.337243402,1.427174976
102.227,0.400782014,1.23655914
102.277,0.312805474,1.143695015
102.325,0.332355816,0.899315738
102.38,0.469208211,0.747800587
102.428,0.361681329,1.011730205
102.478,0.391006843,0.811339198
102.526,0.391006843,0.869990225
102.575,0.386119257,0.904203324
102.626,0.337243402,0.796676442
102.675,0.327468231,1.021505376
102.723,0.293255132,0.992179863
102.776,0.307917889,1.163245357
102.834,0.249266862,0.865102639
102.883,0.356793744,0.82111437
102.936,0.307917889,0.64516129
102.985,0.361681329,0.654936461
103.035,0.278592375,0.610948192
103.085,0.298142717,0.767350929
103.132,0.386119257,0.752688172
103.183,0.351906158,0.830889541
103.234,0.351906158,0.855327468
103.285,0.391006843,0.718475073
103.338,0.332355816,0.826001955
103.387,0.395894428,0.82111437
103.437,0.351906158,0.767350929
103.489,0.454545455,0.757575758
103.537,0.391006843,1.00684262
103.588,0.351906158,1.021505376
103.641,0.434995112,1.089931574
103.694,0.513196481,1.158357771
103.744,0.488758553,1.133919844
103.797,0.454545455,1.231671554
103.844,0.410557185,1.197458456
103.895,0.351906158,1.427174976
103.952,0.420332356,1.285434995
104.006,0.425219941,1.158357771
104.055,0.405669599,1.085043988
104.106,0.332355816,1.28054741
104.157,0.400782014,1.725317693
104.205,0.405669599,1.647116325
104.26,0.3714565,1.60801564
104.314,0.425219941,1.593352884
104.366,0.434995112,1.862170088
104.415,0.400782014,1.290322581
104.465,0.41544477,1.524926686
104.513,0.425219941,0.948191593
104.567,0.386119257,0.73313783
104.62,0.307917889,0.742913001
104.678,0.278592375,0.933528837
104.725,0.205278592,1.412512219
104.775,0.190615836,2.126099707
104.83,0.180840665,2.869012708
104.878,0.18572825,3.005865103
104.928,0.18572825,2.922776149
104.976,0.18572825,2.737047898
105.028,0.200391007,2.409579668
105.078,0.219941349,2.06744868
105.128,0.244379277,1.69599218
105.193,0.234604106,1.182795699
105.244,0.200391007,0.904203324
105.295,0.161290323,0.576735093
105.349,0.151515152,0.478983382
105.398,0.14173998,0.391006843
105.451,0.136852395,0.581622678
105.504,0.136852395,0.45943304
105.561,0.136852395,0.488758553
105.615,0.131964809,0.386119257
105.666,0.131964809,0.376344086
105.718,0.131964809,0.327468231
105.775,0.131964809,0.27370479
105.824,0.131964809,0.342130987
105.881,0.131964809,0.254154448
105.934,0.127077224,0.200391007
105.987,0.127077224,0.234604106
106.039,0.131964809,0.205278592
106.092,0.127077224,0.312805474
106.144,0.131964809,0.283479961
106.196,0.131964809,0.298142717
106.25,0.136852395,0.356793744
106.302,0.136852395,0.347018573
